ENSEMBL,ENTREZID,SYMBOL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000106591,64983,MRPL32,mitochondrial ribosomal protein L32,0.543723697442914,6.91091551797058,4.59834248666214,0.000427285712889233,0.00749704703018211,-0.366614390330531
ENSG00000100567,5684,PSMA3,proteasome 20S subunit alpha 3,0.54295234022257,7.71820398182186,5.60101312109732,6.85234038435111e-05,0.00226972417866587,1.42600727910769
ENSG00000175203,10540,DCTN2,dynactin subunit 2,0.541453736582922,7.61610106019114,4.61177822107099,0.00041658567922138,0.00737370370740368,-0.415620650425373
ENSG00000072803,23291,FBXW11,F-box and WD repeat domain containing 11,0.541090754950983,7.24076842830705,4.99783342369324,0.000202888728651852,0.00460137939453039,0.341301055319537
ENSG00000164975,6619,SNAPC3,small nuclear RNA activating complex polypeptide 3,0.539385620038189,6.90193079674799,4.94045013283521,0.000225523620523581,0.00491428159586858,0.287146237727725
ENSG00000111640,2597,GAPDH,glyceraldehyde-3-phosphate dehydrogenase,0.539267794079922,11.6505832694349,6.12077347496381,2.79866590072825e-05,0.00126837461243433,2.06538833745845
ENSG00000163479,6746,SSR2,signal sequence receptor subunit 2,0.539205262967563,7.74942672361086,5.46793072302303,8.66998637294559e-05,0.00265765472365163,1.18795202009572
ENSG00000103275,7329,UBE2I,ubiquitin conjugating enzyme E2 I,0.538230023596761,6.7966670129754,4.76407189208627,0.00031297095200315,0.00607552898019093,-0.0248533435450433
ENSG00000031698,6301,SARS1,seryl-tRNA synthetase 1,0.537788180252745,8.40770044651518,5.7177236057662,5.58599154887081e-05,0.00201927930034349,1.57602094304284
ENSG00000013275,5704,PSMC4,"proteasome 26S subunit, ATPase 4",0.53505589867004,7.74278318672442,5.40958034538261,9.61946205341354e-05,0.00282538844465015,1.07591274928177
ENSG00000172590,122704,MRPL52,mitochondrial ribosomal protein L52,0.534917916557077,6.61458023675798,4.38768683468642,0.000637606891445669,0.00980922481686822,-0.719145255868732
ENSG00000164587,6208,RPS14,ribosomal protein S14,0.533965712297526,8.82320835861175,4.92705776832191,0.000231173751627392,0.00498352506014932,0.0823892529485901
ENSG00000124762,1026,CDKN1A,cyclin dependent kinase inhibitor 1A,0.530153292930963,11.5082944430205,4.92097900603131,0.000233786579485688,0.00500638591528117,-0.130105794088956
ENSG00000049449,5954,RCN1,reticulocalbin 1,0.529199927605463,7.59822932449127,4.59720634912254,0.000428203430375053,0.00749704703018211,-0.434789656840188
ENSG00000159210,11267,SNF8,SNF8 subunit of ESCRT-II,0.525536954162609,6.3206358417715,4.48254536129415,0.000532123753513816,0.00869351117062846,-0.495267798034565
ENSG00000143570,27173,SLC39A1,solute carrier family 39 member 1,0.525401974695393,7.92474060562294,5.06632045163953,0.000178926979327183,0.00423049492910678,0.42318103452604
ENSG00000214517,51400,PPME1,protein phosphatase methylesterase 1,0.524289770798687,7.2609958845753,5.35628816745257,0.000105814749503436,0.00299445977650134,1.02208571928043
ENSG00000113583,56951,C5orf15,chromosome 5 open reading frame 15,0.523920469200004,7.22972398279859,4.46144037764781,0.00055392451217213,0.00893203275877559,-0.667165370278268
ENSG00000115649,27013,CNPPD1,cyclin Pas1/PHO80 domain containing 1,0.521019538561858,6.57254233591517,4.38708552591341,0.000638340203479274,0.00980922481686822,-0.732430027501524
ENSG00000165410,1073,CFL2,cofilin 2,0.518280726006878,8.33544115869685,5.87102213144237,4.28337220274447e-05,0.00172242834836046,1.84108805500524
ENSG00000122359,311,ANXA11,annexin A11,0.514512602851498,6.87972144046618,4.69900962874016,0.000353523309167557,0.00660346631618491,-0.166591465736325
ENSG00000141349,92579,G6PC3,glucose-6-phosphatase catalytic subunit 3,0.501398062928446,7.76210841364053,5.09948585073122,0.000168398776265937,0.00404030806497999,0.492203908332374
ENSG00000101474,57136,APMAP,adipocyte plasma membrane associated protein,0.495502798768595,7.47617345809863,5.11468551381962,0.000163790835791551,0.00395971098521552,0.556407173600697
ENSG00000075624,60,ACTB,actin beta,0.491310856867875,12.2367535978704,4.5018617815075,0.000512945354368839,0.00854664098841211,-0.965532160481166
ENSG00000114125,9616,RNF7,ring finger protein 7,0.491049890577477,7.33831824342869,4.66982498586231,0.000373443386796393,0.00686633365118795,-0.269900832148347
ENSG00000101608,10627,MYL12A,myosin light chain 12A,0.485292410181343,8.24125193309897,5.40445715752797,9.70784936299643e-05,0.00283819664797872,1.01948647221758
ENSG00000113758,1627,DBN1,drebrin 1,0.482307915063812,7.5004176760096,4.6186662297784,0.000411207809490086,0.00730256159474409,-0.382469412828116
ENSG00000162244,6159,RPL29,ribosomal protein L29,0.481621287695407,7.89897929920118,4.50016365484861,0.000514602417448008,0.00854664098841211,-0.655086303227889
ENSG00000074800,2023,ENO1,enolase 1,0.480359002942519,10.6783349625426,4.79698453112771,0.000294321144042985,0.00580341783198193,-0.311707227643256
ENSG00000136888,9550,ATP6V1G1,ATPase H+ transporting V1 subunit G1,0.479473443098889,7.96047460157492,4.67482442414934,0.000369950386983788,0.00681536983484893,-0.328922151364599
ENSG00000136930,5695,PSMB7,proteasome 20S subunit beta 7,0.478691742888362,8.18876975573302,5.60214786133206,6.83867907118539e-05,0.00226972417866587,1.38404616037002
ENSG00000128463,51234,EMC4,ER membrane protein complex subunit 4,0.471149352838333,7.51091245059086,4.99438379860773,0.000204180428149496,0.00462417051111042,0.329734690461525
ENSG00000125991,51614,ERGIC3,ERGIC and golgi 3,0.46710956376614,7.79124155870549,4.93133590534224,0.000229353053937697,0.00495753082405545,0.17831706143842
ENSG00000175130,65108,MARCKSL1,MARCKS like 1,0.465417659236289,8.78344706750821,4.61339670629546,0.000415315540898702,0.00735930010658414,-0.517717712532554
ENSG00000134153,56851,EMC7,ER membrane protein complex subunit 7,0.462022919214824,7.69327836018792,4.78914825806838,0.000298654588685731,0.00587760459402252,-0.0814360135893946
ENSG00000089220,5037,PEBP1,phosphatidylethanolamine binding protein 1,0.4605910597093,8.84398639663454,4.77812384116521,0.000304863180181578,0.00596592085003391,-0.211004027722969
ENSG00000096384,3326,HSP90AB1,heat shock protein 90 alpha family class B member 1,0.43962764025715,10.0570491039305,4.81401930598037,0.000285124027656807,0.00566908131438473,-0.236013403493064
ENSG00000064726,53339,BTBD1,BTB domain containing 1,0.436150264283782,8.05533544548833,4.48941833752903,0.000525216593634682,0.00861558247442447,-0.704835439203904
ENSG00000103423,9093,DNAJA3,DnaJ heat shock protein family (Hsp40) member A3,0.431807161707902,7.63933123757447,4.38478878942468,0.000641149129422319,0.00981816686793437,-0.860876250286991
ENSG00000101182,5688,PSMA7,proteasome 20S subunit alpha 7,0.381435025132269,8.9274033831366,4.40496310502484,0.000616904044432304,0.00959264967837118,-0.934529515192637
