ENSEMBL,ENTREZID,SYMBOL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000115486,2677,GGCX,gamma-glutamyl carboxylase,-0.852821213660772,5.5088505531838,-4.56875367122118,0.000451861905603025,0.00779280559128211,-0.249463457645705
ENSG00000131981,3958,LGALS3,galectin 3,-0.852500401464503,4.78383230816757,-4.057206232366,0.00120570047871028,0.014811905243935,-1.0660506583709
ENSG00000115525,8869,ST3GAL5,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5",-0.850040125032146,3.32686489991577,-3.18904656259288,0.00665290222783787,0.0443480977362073,-2.44890976326288
ENSG00000136231,10643,IGF2BP3,insulin like growth factor 2 mRNA binding protein 3,-0.850020275242382,6.01558835876416,-6.40119697676587,1.75344546681888e-05,0.000985167531444406,2.99829158736124
ENSG00000170921,26115,TANC2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",-0.849602317849227,4.52940373011622,-3.37929733049276,0.00456626189493155,0.0350456797028897,-2.40090390734064
ENSG00000149798,10435,CDC42EP2,CDC42 effector protein 2,-0.84871267978961,3.87497930065263,-4.2652344610419,0.000806385976979105,0.0114489146378584,-0.471805855887466
ENSG00000111817,29940,DSE,dermatan sulfate epimerase,-0.847949020100453,4.84415949004053,-4.44209130550009,0.000574719829098221,0.00917560123188992,-0.376014563091241
ENSG00000144476,57007,ACKR3,atypical chemokine receptor 3,-0.847547777228737,3.70144800209044,-3.31866206811484,0.00514816673152203,0.0375120598941675,-2.2889771632436
ENSG00000162337,4041,LRP5,LDL receptor related protein 5,-0.847441143158744,5.11384363855589,-3.86863894928095,0.00174162040401397,0.0187976097822793,-1.5034336386241
ENSG00000187837,3006,H1-2,"H1.2 linker histone, cluster member",-0.846678550116237,3.33404683591473,-3.33889992558567,0.00494612153214943,0.0366889438107818,-2.12403858987067
ENSG00000174007,84984,CEP19,centrosomal protein 19,-0.844842563123328,3.07649029824279,-3.02369856679385,0.00922336491035264,0.0550632164027594,-2.69256630160787
ENSG00000120437,39,ACAT2,acetyl-CoA acetyltransferase 2,-0.844770201952197,5.71955061668957,-4.93275733077658,0.000228751417508847,0.00495753082405545,0.411000112859185
ENSG00000152078,148534,TLCD4,TLC domain containing 4,-0.84432226843328,4.65552042426336,-4.52604289531085,0.000489936829861139,0.00826384035722894,-0.186097666631794
ENSG00000118137,335,APOA1,apolipoprotein A1,-0.842293003697392,8.45062784795248,-2.68043641694029,0.0180883400058876,0.0848878005223915,-4.27404571716738
ENSG00000197296,128486,FITM2,fat storage inducing transmembrane protein 2,-0.842247248048584,6.63646714297532,-7.09662620200815,5.76036089001872e-06,0.000502015171014502,4.05647127669206
ENSG00000188153,1287,COL4A5,collagen type IV alpha 5 chain,-0.841227277500256,6.81245981889139,-4.81918620021699,0.000282393623553623,0.00562867389345139,0.0523569693302335
ENSG00000136153,4008,LMO7,LIM domain 7,-0.839801674282798,5.36638779682714,-6.68277415528578,1.10847352700564e-05,0.000767130284247466,3.51666423756725
ENSG00000106012,23288,IQCE,IQ motif containing E,-0.838954131086063,3.21407600360696,-2.89011748055021,0.0119993353315535,0.0655007725867636,-2.98540513683052
ENSG00000137936,8412,BCAR3,"BCAR3 adaptor protein, NSP family member",-0.837369505726519,4.43574350000645,-3.97799804666351,0.00140664352996976,0.0163892412608309,-1.10082410450286
ENSG00000117791,54996,MTARC2,mitochondrial amidoxime reducing component 2,-0.83721753186189,4.11715982218079,-3.89923575418829,0.00164044068717831,0.0182051659193051,-1.26298099950729
ENSG00000146700,136853,SSC4D,scavenger receptor cysteine rich family member with 4 domains,-0.833279947278875,2.75518242872323,-2.60262643241085,0.0210404680092411,0.0934391480718845,-3.44250565844083
ENSG00000157193,7804,LRP8,LDL receptor related protein 8,-0.832454437951043,4.21399762527691,-4.04618116853768,0.00123181153315181,0.0149872893091904,-1.02327179678196
ENSG00000143479,8444,DYRK3,dual specificity tyrosine phosphorylation regulated kinase 3,-0.832408243324113,3.50269552848022,-3.61852525729199,0.00284682640544432,0.0257276126006392,-1.67562343400199
ENSG00000137216,55362,TMEM63B,transmembrane protein 63B,-0.830933918290856,5.56037670126164,-5.01306346842673,0.000197286476747742,0.00450209636681189,0.58928191128742
ENSG00000087303,22795,NID2,nidogen 2,-0.829115228788007,9.48214790845142,-4.62873480136484,0.000403475344061301,0.00721290457094066,-0.578468119158439
ENSG00000102547,81617,CAB39L,calcium binding protein 39 like,-0.828747975308396,5.43710229509845,-4.98650613840623,0.000207162290906071,0.00465964311082327,0.575230772458311
ENSG00000223865,3115,HLA-DPB1,"major histocompatibility complex, class II, DP beta 1",-0.828505594211162,3.62706237661524,-3.25046616930464,0.00589179332228525,0.0409538936849217,-2.36932528714667
ENSG00000124743,401265,KLHL31,kelch like family member 31,-0.828070424574032,5.08473265411851,-2.71146612557828,0.0170267970449877,0.0817377500298976,-3.75375475484577
ENSG00000196821,64771,ILRUN,inflammation and lipid regulator with UBA-like and NBR1-like domains,-0.826113005020674,5.4559695230658,-5.02389423531174,0.000193400348410728,0.00444345813938825,0.650129229836982
ENSG00000089685,332,BIRC5,baculoviral IAP repeat containing 5,-0.826085591448479,5.9183573292353,-4.99147439881555,0.000205276476342116,0.00462948696645682,0.519406578555033
ENSG00000184347,6586,SLIT3,slit guidance ligand 3,-0.825543479032924,6.03052780563115,-4.50787562511769,0.000507121030275914,0.00846514142153118,-0.430911811191683
ENSG00000066583,51015,ISOC1,isochorismatase domain containing 1,-0.822539664579312,7.31441865914887,-6.38732178809552,1.79402536115543e-05,0.000987407246080855,2.81254417225828
ENSG00000148200,2649,NR6A1,nuclear receptor subfamily 6 group A member 1,-0.82127135675208,3.54585195650727,-3.36452365844895,0.00470166299549387,0.0355768727369022,-2.14160956851571
ENSG00000151632,1646,AKR1C2,aldo-keto reductase family 1 member C2,-0.820137138246976,4.63382438573806,-2.73839457494,0.0161548864572974,0.0790824359817609,-3.57782583426222
ENSG00000162783,51278,IER5,immediate early response 5,-0.820033234486975,5.12620457032182,-5.61470317442953,6.68940857526703e-05,0.00224255121156301,1.78236217762775
ENSG00000173456,79102,RNF26,ring finger protein 26,-0.81995975507469,6.33481692304373,-6.33444140764216,1.95795609585434e-05,0.00102840527835998,2.85763910780783
ENSG00000103876,2184,FAH,fumarylacetoacetate hydrolase,-0.819711445109571,4.79743426476918,-5.27388666743946,0.000122710113188827,0.00329783429194974,1.22465096523959
ENSG00000117461,8503,PIK3R3,phosphoinositide-3-kinase regulatory subunit 3,-0.818670816508802,3.63445062460806,-3.38989424662013,0.00447155666999347,0.0346153870876835,-2.12445269055414
ENSG00000067606,5590,PRKCZ,protein kinase C zeta,-0.818578677534094,3.95042264147828,-4.06538182894892,0.00118670374385233,0.0147097419136563,-0.901529285769209
ENSG00000135862,3915,LAMC1,laminin subunit gamma 1,-0.81671659393157,8.05076861563169,-6.3877336422071,1.79280673465654e-05,0.000987407246080855,2.76021025926933
ENSG00000170153,57484,RNF150,ring finger protein 150,-0.816205719416892,3.80968504850598,-2.94843280089306,0.0106985617784654,0.0608301511557667,-3.00867031753868
ENSG00000112759,2030,SLC29A1,solute carrier family 29 member 1 (Augustine blood group),-0.815975832566966,6.11013387235948,-4.97595447207075,0.000211227292105228,0.00470447525579669,0.44852695916182
ENSG00000153531,113622,ADPRHL1,ADP-ribosylhydrolase like 1,-0.814773602699579,4.99183206004962,-3.68448355209747,0.00250000442602785,0.0238389205377559,-1.8733074362838
ENSG00000134871,1284,COL4A2,collagen type IV alpha 2 chain,-0.812770679896776,7.69766738937728,-4.61438418020495,0.000414542565763998,0.00735368412865177,-0.442018968444923
ENSG00000196586,4646,MYO6,myosin VI,-0.811468346310782,6.75992073550275,-6.86575213280223,8.27578240979238e-06,0.000647800928921855,3.69602287591245
ENSG00000076356,5362,PLXNA2,plexin A2,-0.811388647246914,4.24948936993624,-2.7388033609239,0.0161419915208043,0.0790433080087972,-3.53219619567749
ENSG00000134013,4017,LOXL2,lysyl oxidase like 2,-0.810904323036417,7.41878134626751,-5.96500197162875,3.64579480132256e-05,0.00153094898883662,2.07892451195465
ENSG00000145244,10699,CORIN,"corin, serine peptidase",-0.809475500626854,5.59213105119569,-3.57389891293124,0.00310871173176947,0.027192887868848,-2.23369459676965
ENSG00000135821,2752,GLUL,glutamate-ammonia ligase,-0.80813265866376,8.00164549538821,-5.03606440724314,0.00018912830822999,0.0043754576330109,0.341851449313483
ENSG00000154114,219899,TBCEL,tubulin folding cofactor E like,-0.807077906653618,5.34975825949048,-5.04961769319273,0.000184485884511892,0.00429889434646569,0.696118967617667
ENSG00000136783,25934,NIPSNAP3A,nipsnap homolog 3A,-0.80626898269553,7.34992034741901,-6.2634560504193,2.20314125538709e-05,0.00109986541000362,2.60810664576931
ENSG00000171914,83660,TLN2,talin 2,-0.805433131462484,4.41116307128993,-3.63919208333599,0.00273321278175637,0.0251725381873893,-1.82704950257003
ENSG00000184602,8303,SNN,stannin,-0.804684932669209,5.73009216742698,-4.26640907607301,0.000804565739488512,0.0114405842585999,-0.831659931387013
ENSG00000276045,84876,ORAI1,ORAI calcium release-activated calcium modulator 1,-0.80376380883663,6.74362397096931,-6.47380451751285,1.55626661272609e-05,0.00090690274015503,3.04525976413888
ENSG00000171132,5581,PRKCE,protein kinase C epsilon,-0.803244778450294,3.23262459298647,-3.00105531372119,0.00964466215079013,0.0568421700224747,-2.78111288796369
ENSG00000142459,115704,EVI5L,ecotropic viral integration site 5 like,-0.802172821941602,4.37302774818889,-3.52152952593876,0.00344724600896122,0.0289607944654539,-2.01749493407458
ENSG00000007402,9254,CACNA2D2,calcium voltage-gated channel auxiliary subunit alpha2delta 2,-0.801937264463521,2.65247105292846,-2.57508826121431,0.0221929505972258,0.0968035444633166,-3.49972606246571
ENSG00000196935,57522,SRGAP1,SLIT-ROBO Rho GTPase activating protein 1,-0.801274302031385,3.69583869277311,-3.3326809499373,0.00500734879567676,0.036987402350109,-2.25179872492986
ENSG00000130640,10844,TUBGCP2,tubulin gamma complex associated protein 2,-0.797413906542475,5.85566865343985,-5.33273027684449,0.000110382005251572,0.00307569942872713,1.1572912854252
ENSG00000147804,55630,SLC39A4,solute carrier family 39 member 4,-0.796435405583254,4.48230813847978,-4.5385612282485,0.000478446216850914,0.00810250011175879,-0.0993824605199194
ENSG00000125898,83541,FAM110A,family with sequence similarity 110 member A,-0.796064956097951,2.95903480037805,-2.70424117889814,0.0172684200289538,0.0824558107689904,-3.33196424039727
ENSG00000134452,84893,FBH1,F-box DNA helicase 1,-0.794862313426992,7.30404702164244,-6.34528278413617,1.92310905231088e-05,0.00101672568749223,2.75687380160913
ENSG00000187772,389421,LIN28B,lin-28 homolog B,-0.792984866825202,4.45851823092943,-3.10703410572425,0.00782392232187402,0.0498031575249171,-2.83236601412062
ENSG00000181104,2149,F2R,coagulation factor II thrombin receptor,-0.792797968007071,4.80008726756396,-4.48720083456023,0.000527434972901478,0.00864317981507757,-0.227182456620631
ENSG00000205268,5150,PDE7A,phosphodiesterase 7A,-0.791768540775213,4.14629631214755,-2.63122203308864,0.0199050108469459,0.0902103147574488,-3.66635217132948
ENSG00000168297,54899,PXK,PX domain containing serine/threonine kinase like,-0.790881140234506,4.56926664875758,-3.33649871668901,0.00496967260375652,0.0368271924336277,-2.42567985117218
ENSG00000116199,9917,FAM20B,FAM20B glycosaminoglycan xylosylkinase,-0.790396931213272,4.623678468672,-4.2965017261034,0.000759343353046418,0.0110310014124986,-0.581705074029394
ENSG00000172340,8801,SUCLG2,succinate-CoA ligase GDP-forming subunit beta,-0.790049137399548,5.25527487573538,-5.25216863024587,0.000127615196408264,0.00338972741277801,1.09196226575464
ENSG00000079691,55604,CARMIL1,capping protein regulator and myosin 1 linker 1,-0.78745948601885,4.16565076151767,-3.9646967635335,0.00144360061395541,0.0167160368672064,-1.15122027880348
ENSG00000143409,55793,MINDY1,MINDY lysine 48 deubiquitinase 1,-0.786009469267819,3.45900295448242,-2.80940423158565,0.014059256175352,0.0724761847274778,-3.19312084130356
ENSG00000114861,27086,FOXP1,forkhead box P1,-0.785259536564086,5.9726578906472,-5.25131930144074,0.000127811117331413,0.00338972741277801,0.98632852031561
ENSG00000114948,8745,ADAM23,ADAM metallopeptidase domain 23,-0.784789808141777,5.02556381474081,-5.02376729081753,0.000193445433417088,0.00444345813938825,0.688137945080586
ENSG00000088325,22974,TPX2,TPX2 microtubule nucleation factor,-0.784513935249124,5.69914375388912,-4.41742054418794,0.000602405973910762,0.00942172291882739,-0.557051082364886
ENSG00000168246,92181,UBTD2,ubiquitin domain containing 2,-0.783264346880145,5.68247465587085,-4.85796533434006,0.000262746201901938,0.00534272699327712,0.306586007649932
ENSG00000125247,84899,TMTC4,transmembrane O-mannosyltransferase targeting cadherins 4,-0.783245620531303,5.07366841006663,-4.34157394283324,0.000696437996944846,0.010359836439793,-0.573451454141735
ENSG00000138134,57559,STAMBPL1,STAM binding protein like 1,-0.783109448867279,3.62716316713739,-3.14929988437945,0.00719687918577704,0.0469266788801677,-2.60115669677898
ENSG00000180354,222166,MTURN,"maturin, neural progenitor differentiation regulator homolog",-0.783093081771757,3.39214467153702,-2.71110711384047,0.0170387253790215,0.0817706686716435,-3.36205323474259
ENSG00000075239,38,ACAT1,acetyl-CoA acetyltransferase 1,-0.782017403754943,7.30691189585496,-7.73280444251564,2.20006948367165e-06,0.000311194038808819,4.98791419569037
ENSG00000198624,26112,CCDC69,coiled-coil domain containing 69,-0.781975187268364,6.93730292695659,-5.15918615195317,0.000151038611956982,0.00375959495789119,0.678411028060023
ENSG00000111859,4739,NEDD9,"neural precursor cell expressed, developmentally down-regulated 9",-0.781425656267152,4.29135536672235,-3.67709345573703,0.00253663381430772,0.0239922917267099,-1.71252639186331
ENSG00000171097,883,KYAT1,kynurenine aminotransferase 1,-0.780277470323817,4.87508925476941,-3.64489915513016,0.00270265455078623,0.0249887067840757,-1.86836125952136
ENSG00000126091,6487,ST3GAL3,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3",-0.778620720540077,4.45523403457643,-4.29309503836348,0.000764329056871225,0.0110538787823659,-0.569480819714269
ENSG00000170017,214,ALCAM,activated leukocyte cell adhesion molecule,-0.778219198451284,5.89115521510618,-4.75933489718486,0.00031575415013267,0.00609035367331257,0.0524576591954569
ENSG00000118260,1385,CREB1,cAMP responsive element binding protein 1,-0.778047313122611,5.45984165410166,-4.27904570725708,0.000785248126892132,0.0112752680731395,-0.766581669222836
ENSG00000168734,11142,PKIG,cAMP-dependent protein kinase inhibitor gamma,-0.777720750719329,6.04066049597447,-6.05619038767367,3.1216686704294e-05,0.00136414382955756,2.42141889006044
ENSG00000116044,4780,NFE2L2,"nuclear factor, erythroid 2 like 2",-0.777671384154216,7.16695066170677,-7.41904844378945,3.51384420649974e-06,0.00039525444648808,4.52994762860714
ENSG00000153071,1601,DAB2,DAB adaptor protein 2,-0.77640859051994,4.36858617587152,-2.56171420823619,0.0227744040227431,0.0982969124375624,-3.81529218663647
ENSG00000157625,257397,TAB3,TGF-beta activated kinase 1 (MAP3K7) binding protein 3,-0.77629609388058,3.85581899442514,-3.18187319917827,0.00674795624470161,0.0448149894752115,-2.60814874380338
ENSG00000113209,26167,PCDHB5,protocadherin beta 5,-0.776004517878887,4.04676498192449,-4.01903697974516,0.00129858887523819,0.015557017543251,-1.00608400288143
ENSG00000167994,5866,RAB3IL1,RAB3A interacting protein like 1,-0.775747329643633,3.40539390271017,-2.77367563608634,0.0150781420819946,0.075648737110194,-3.24064485543288
ENSG00000168300,115294,PCMTD1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1,-0.775145412935388,5.56682465966557,-4.01335266129102,0.00131303481159898,0.0156723108053768,-1.30470052783439
ENSG00000111271,80724,ACAD10,acyl-CoA dehydrogenase family member 10,-0.775031752475512,5.34703801044635,-5.05802166814836,0.000181666847885765,0.00425163704231926,0.715363135721582
ENSG00000134824,9415,FADS2,fatty acid desaturase 2,-0.774993224949013,7.22175771313216,-7.04391461434536,6.25325629625207e-06,0.000522454703508107,3.91793126298524
ENSG00000170893,7200,TRH,thyrotropin releasing hormone,-0.773652110165372,6.29243912798589,-3.99104112089151,0.00137134098080511,0.0161137155245174,-1.49670386340575
ENSG00000112855,23438,HARS2,"histidyl-tRNA synthetase 2, mitochondrial",-0.773045240468457,5.21738145822027,-4.38076176787757,0.000646104936585978,0.00985661504489016,-0.542569962204348
ENSG00000136141,23143,LRCH1,leucine rich repeats and calponin homology domain containing 1,-0.772993735496414,3.95053741815232,-2.97907005530854,0.0100718931981334,0.0584206035323383,-2.99184029821174
ENSG00000175727,22877,MLXIP,MLX interacting protein,-0.772941480710413,5.05144413513059,-4.96973364832279,0.000213662547789349,0.00473714739171328,0.623300654928421
ENSG00000100412,50,ACO2,aconitase 2,-0.772459155247226,9.24614273429157,-6.02573770609546,3.28731481124037e-05,0.00141354536883336,2.03226034162782
ENSG00000174469,26047,CNTNAP2,contactin associated protein 2,-0.772430698323822,3.82970912008015,-3.51683694130344,0.00347933910294947,0.0291445082560496,-1.93195394608075
ENSG00000198113,54863,TOR4A,torsin family 4 member A,-0.772387328589244,3.9208213778449,-3.55888059689678,0.00320221242562397,0.027686689202781,-1.84718007763225
ENSG00000163399,476,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,-0.772061073070145,7.77985711570063,-5.1355844251392,0.000157668061291446,0.00387560592732403,0.535550614469729
ENSG00000148700,120,ADD3,adducin 3,-0.77189444530148,7.66117586104514,-8.0789328836317,1.33125192016271e-06,0.000216832699117411,5.47350767271799
ENSG00000135945,51455,REV1,REV1 DNA directed polymerase,-0.77188188515153,5.30085382527487,-4.01715500995342,0.00130335358970705,0.0156025067810142,-1.26709800624592
ENSG00000138640,10144,FAM13A,family with sequence similarity 13 member A,-0.771331347055544,4.10356814255722,-3.66005267199963,0.00262318252958023,0.0244784828064127,-1.70513697886528
ENSG00000136842,7111,TMOD1,tropomodulin 1,-0.77113716058556,7.60838509168242,-4.60637235133213,0.000420857187241092,0.00741674551285531,-0.451165430168773
ENSG00000148180,2934,GSN,gelsolin,-0.77047746583406,3.62473559612132,-3.87001183735891,0.00173694709952801,0.01879749797308,-1.25346920111115
ENSG00000139793,10150,MBNL2,muscleblind like splicing regulator 2,-0.769760888390459,4.7719646807406,-3.13803509031534,0.00735894524196387,0.0477517070529849,-2.84761823196374
ENSG00000182378,55344,PLCXD1,phosphatidylinositol specific phospholipase C X domain containing 1,-0.769087579171585,4.31645665731016,-2.65062960829004,0.0191684199591939,0.0880497227052969,-3.62364039843137
ENSG00000171766,2628,GATM,glycine amidinotransferase,-0.769010936673039,4.56341170017223,-3.12811974795378,0.00750459597122505,0.0483852898984422,-2.81553039662064
ENSG00000188917,79979,TRMT2B,tRNA methyltransferase 2 homolog B,-0.768315975126099,4.63427907139223,-4.38107820729018,0.000645714091541866,0.00985661504489016,-0.411223582581057
ENSG00000135953,84804,MFSD9,major facilitator superfamily domain containing 9,-0.768100321289376,4.27598131021919,-2.59692649578757,0.0212741656209505,0.0941657756348687,-3.7306858982462
ENSG00000122042,5412,UBL3,ubiquitin like 3,-0.768015763964441,4.79512262051808,-4.05621250461704,0.00120803058655774,0.014811905243935,-1.06817385390902
ENSG00000168268,64943,NT5DC2,5'-nucleotidase domain containing 2,-0.763958146457036,8.34474971896236,-6.21684417315369,2.38151207636356e-05,0.00114632484272724,2.44915310720947
ENSG00000151150,288,ANK3,ankyrin 3,-0.762575389942179,6.27997887323947,-6.35816218134351,1.88255607071988e-05,0.00100149084455542,2.8810884814786
ENSG00000188997,283219,KCTD21,potassium channel tetramerization domain containing 21,-0.762485485331601,4.46340546686246,-3.50666534915624,0.00354994131889817,0.0295922519171,-2.0667610913089
ENSG00000145819,23092,ARHGAP26,Rho GTPase activating protein 26,-0.762348331018376,3.9622171962338,-2.76050223558804,0.0154717290117688,0.0768825996472421,-3.44915736822296
ENSG00000134905,79587,CARS2,"cysteinyl-tRNA synthetase 2, mitochondrial",-0.762325397160943,5.55431267210165,-5.5723842256566,7.20660757259478e-05,0.00235713077298359,1.62956716207492
ENSG00000106049,11112,HIBADH,3-hydroxyisobutyrate dehydrogenase,-0.760955759865113,6.90771420115463,-5.8299550591161,4.59767862113886e-05,0.00181265446860304,1.90150094129681
ENSG00000167508,4597,MVD,mevalonate diphosphate decarboxylase,-0.760355472783151,6.26457641043345,-5.12689807491684,0.00016018349787006,0.00391357409568898,0.707583690829933
ENSG00000107902,64077,LHPP,phospholysine phosphohistidine inorganic pyrophosphate phosphatase,-0.759245460929414,3.18421493256878,-3.03175037599112,0.00907798355504554,0.0544780367789763,-2.72265252019235
ENSG00000033170,2530,FUT8,fucosyltransferase 8,-0.758407178162782,4.18683236472421,-3.3739296565752,0.00461499836829311,0.0351669572593887,-2.25621429813366
ENSG00000154330,5239,PGM5,phosphoglucomutase 5,-0.758127691481567,4.98456710936454,-4.41259884080278,0.000607975461652889,0.00949042044448483,-0.458176851715367
ENSG00000174498,9543,IGDCC3,immunoglobulin superfamily DCC subclass member 3,-0.757931572765605,6.50206085309733,-6.6615609925099,1.1470075986692e-05,0.00077737364462619,3.36995897830356
ENSG00000112992,23530,NNT,nicotinamide nucleotide transhydrogenase,-0.757851187121116,7.85750204545788,-8.13517249742383,1.22858374400625e-06,0.000208351079387865,5.53849774291811
ENSG00000187535,9742,IFT140,intraflagellar transport 140,-0.756971350167206,4.88737262214967,-2.65337908610725,0.0190662270409859,0.0877281066897854,-3.77059391227198
ENSG00000186073,84529,CDIN1,CDAN1 interacting nuclease 1,-0.756737010863032,5.81127888383996,-5.41082755172448,9.59807200303768e-05,0.00282425020162377,1.29853850219704
ENSG00000149809,7108,TM7SF2,transmembrane 7 superfamily member 2,-0.756542419172705,7.37183579238363,-7.25407921008261,4.51736509599297e-06,0.000451587208416686,4.24640344611082
ENSG00000119900,79627,OGFRL1,opioid growth factor receptor like 1,-0.756257493601387,4.0454112568636,-3.09301012150156,0.00804373878347049,0.0505204363543794,-2.73858073593169
ENSG00000076108,11176,BAZ2A,bromodomain adjacent to zinc finger domain 2A,-0.754655221289364,5.85652370692158,-5.3770318866792,0.000101956140972796,0.002938416558486,1.24467811729182
ENSG00000062038,1001,CDH3,cadherin 3,-0.754374509743237,7.60088263314805,-5.12065947769017,0.000162015816595975,0.00392859498060765,0.518094747470558
ENSG00000167700,113655,MFSD3,major facilitator superfamily domain containing 3,-0.753918335439264,6.08219203426287,-5.12065724861769,0.000162016475169246,0.00392859498060765,0.725174580695301
ENSG00000100526,1033,CDKN3,cyclin dependent kinase inhibitor 3,-0.753523213243444,3.88301976529292,-3.38500584233177,0.00451499719702647,0.034817948255405,-2.20675546551455
ENSG00000166340,1200,TPP1,tripeptidyl peptidase 1,-0.752312887335004,6.51355400742929,-5.29305756551478,0.000118543430359806,0.00322346174460687,0.971010325561052
ENSG00000198911,6721,SREBF2,sterol regulatory element binding transcription factor 2,-0.75221706201844,8.13350642844027,-6.10738973777376,2.86259989316986e-05,0.001282206202149,2.25987600384573
ENSG00000167779,3489,IGFBP6,insulin like growth factor binding protein 6,-0.751960383974833,5.76564006305445,-4.21647714965094,0.00088579364022031,0.0121664586444229,-0.944852388076665
ENSG00000107957,9644,SH3PXD2A,SH3 and PX domains 2A,-0.751414331084006,3.98671804173289,-2.87272936581742,0.0124164487356052,0.0668721562664107,-3.22681432598875
ENSG00000131374,9779,TBC1D5,TBC1 domain family member 5,-0.751301685849961,5.41038863434216,-4.23623256728397,0.000852694627341801,0.0118657157561083,-0.830085889622965
ENSG00000139842,8451,CUL4A,cullin 4A,-0.75049894525436,7.41954535874304,-7.11768213858482,5.57507822614915e-06,0.000496394114157619,4.02009557774146
ENSG00000173905,27333,GOLIM4,golgi integral membrane protein 4,-0.750312908001252,5.24871520413051,-3.88315215310601,0.00169285812107942,0.0186457221327907,-1.50285230118664
ENSG00000166598,7184,HSP90B1,heat shock protein 90 beta family member 1,-0.749079949312993,10.2343068252577,-8.56723124888855,6.71428624945261e-07,0.000132033982649297,6.01959574562243
ENSG00000078124,55331,ACER3,alkaline ceramidase 3,-0.748845385614702,5.10134871200279,-4.27195917726445,0.000796021920091232,0.0113692236151206,-0.732931365266913
ENSG00000179604,23580,CDC42EP4,CDC42 effector protein 4,-0.748670890394831,5.00551092113197,-4.91798661427226,0.000235084025183798,0.00502749324414952,0.511494420795574
ENSG00000149428,10525,HYOU1,hypoxia up-regulated 1,-0.747751698785248,6.8070835092095,-5.31479039221283,0.00011399757208954,0.00313085241474505,0.987880373465991
ENSG00000102580,5611,DNAJC3,DnaJ heat shock protein family (Hsp40) member C3,-0.747622106606158,5.53415613870755,-3.99867805398799,0.00135109179442689,0.0159724011621214,-1.31310901118613
ENSG00000184481,4303,FOXO4,forkhead box O4,-0.747384653182785,4.18796730019528,-3.57145784310122,0.00312371957801465,0.0272270152408034,-1.9202124748352
ENSG00000137478,9873,FCHSD2,FCH and double SH3 domains 2,-0.747111461900088,4.17246487542187,-3.72197105998612,0.00232228385324325,0.0226264816516903,-1.60562989964441
ENSG00000248329,100506013,APELA,apelin receptor early endogenous ligand,-0.7468761818042,3.46744438960408,-3.03084355535778,0.00909424290808489,0.0545147460568286,-2.80700562417868
ENSG00000149679,81928,CABLES2,Cdk5 and Abl enzyme substrate 2,-0.746729677237441,4.99452921259128,-4.19254103739088,0.000927669136008707,0.0125023123152266,-0.869823976059564
ENSG00000154822,23228,PLCL2,phospholipase C like 2,-0.746176192005326,5.43355913957674,-4.91616438526289,0.000235877765416317,0.00503778671170611,0.412014828039748
ENSG00000139116,55605,KIF21A,kinesin family member 21A,-0.745862772796094,4.87746643625387,-4.42291535501464,0.000596122961572765,0.00936889157442577,-0.381946251120641
ENSG00000139998,376267,RAB15,"RAB15, member RAS oncogene family",-0.745803144310133,4.68212455927025,-3.74738607035162,0.00220913279850463,0.0219619398125075,-1.64793326941817
ENSG00000165802,26012,NSMF,NMDA receptor synaptonuclear signaling and neuronal migration factor,-0.74574100507462,5.70717764863645,-4.00696221950332,0.00132947134863921,0.0158095320772915,-1.34622931492354
ENSG00000196526,60312,AFAP1,actin filament associated protein 1,-0.744317881557555,3.56770574227107,-3.09292296127736,0.00804512394796877,0.0505204363543794,-2.67058362911308
ENSG00000198429,7620,ZNF69,zinc finger protein 69,-0.743385475243721,3.15371359347506,-2.87653620808041,0.0123239279563531,0.06655437949353,-3.02086369639262
ENSG00000148841,85450,ITPRIP,"inositol 1,4,5-trisphosphate receptor interacting protein",-0.742622948487097,5.19488071381742,-4.00448905283768,0.00133588870673211,0.0158501126947881,-1.2398232607189
ENSG00000144935,7220,TRPC1,transient receptor potential cation channel subfamily C member 1,-0.742244768852379,5.49816798839982,-5.68579691542058,5.90600773289512e-05,0.00207496680393522,1.83897209763812
ENSG00000065809,83641,FAM107B,family with sequence similarity 107 member B,-0.741409479742506,4.67580005138412,-3.30876005643977,0.00525001405183097,0.0379331423595027,-2.4817936105335
ENSG00000151388,81792,ADAMTS12,ADAM metallopeptidase with thrombospondin type 1 motif 12,-0.738939854667203,4.07152898083514,-3.44843650076773,0.00398280589402967,0.032159611938522,-2.11137622620179
ENSG00000140263,6652,SORD,sorbitol dehydrogenase,-0.738852099257663,4.76044186238738,-4.06247133570391,0.00119343121336447,0.0147464201651357,-1.06778447584364
ENSG00000168710,10768,AHCYL1,adenosylhomocysteinase like 1,-0.73787017406829,7.51419483640508,-5.41580842489889,9.51314144153498e-05,0.00281560286172045,1.09533940495891
ENSG00000215271,57594,HOMEZ,homeobox and leucine zipper encoding,-0.737544172452576,4.20215726669167,-3.03569952730951,0.00900750978023046,0.0542165342315103,-2.91309573886765
